Card_ID,Dt_Customer,Recency,MntGroceries,MntStationery,MntHouseKeeping,MntWellness_&_Beauty,MntElectronics_&_Supplies,MntLimitedEdition,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain
10008955,6/21/2019,28,6,7,14,15,24,11,4,9,3,3,6,0,0,0,0,0,0
10008958,7/11/2018,80,182,4,54,10,3,5,1,9,3,6,4,0,0,0,0,0,0
10008961,11/23/2017,36,0.8,0.5,2.8,3.3,2,408.7,0,28,0,0,1,0,0,0,0,0,0
10008965,3/29/2019,93,345,71,145,100,28,93,1,10,4,12,2,0,0,0,0,0,0
10008966,12/2/2017,96,138,27,49,4,176,167,3,11,4,6,5,0,0,0,0,0,0
10008968,4/13/2018,55,890,34,338,27,41,137,3,13,6,6,4,0,0,0,0,0,0
10008972,4/28/2019,65,27,1,14,0,0,0,1,7,2,3,4,0,0,0,0,0,0
10008973,12/22/2017,31,874,17,147,10,10,149,1,13,5,13,6,1,0,0,0,0,0
10008976,8/26/2018,73,560,0,247,110,59,119,1,11,5,4,2,0,0,0,0,0,0
10008977,12/23/2017,10,1344,64,423,39,0,20,1,9,8,5,2,0,0,0,0,0,0
10008978,3/27/2018,7,213,8,526,128,149,43,3,12,5,4,3,0,0,0,0,0,0
10008981,8/1/2017,40,303,21,235,52,20,20,2,11,6,8,5,0,0,0,0,0,0
10008982,10/26/2018,85,362,17,117,,5,143,1,12,3,8,5,0,0,0,0,0,0
10008983,11/8/2017,22,30,3,19,0,0,9,2,8,2,3,9,0,0,0,0,0,0
10008985,9/10/2018,16,624,42,108,0,51,17,2,12,6,10,6,0,0,0,0,0,0
10008986,9/7/2018,60,3,1,16,5,4,24,1,7,3,2,6,1,0,0,0,0,0
10008987,7/1/2018,39,1389,69,343,124,104,290,0,13,7,4,2,0,0,1,1,0,0
10008989,11/8/2018,73,8,9,10,12,35,48,2,8,3,3,6,0,0,0,0,0,0
10008990,6/22/2018,15,48,1,20,4,0,6,3,8,2,4,5,0,0,0,0,0,0
10008993,3/21/2019,97,42,0,11,0,0,3,2,7,3,3,4,0,0,0,0,0,0
10008994,12/19/2018,81,567,12,717,107,62,30,1,9,13,5,1,0,0,0,0,0,0
10008999,3/14/2018,67,741,15,136,9,9,18,3,8,5,6,8,0,0,0,0,0,0
10009000,4/4/2019,99,101,0,5,0,0,6,1,8,2,4,5,0,0,0,0,0,0
10009001,5/17/2018,84,358,71,203,28,28,114,3,13,6,7,6,0,0,0,0,0,0
10009002,6/11/2019,14,20,3,19,24,6,6,2,7,3,4,2,0,0,0,0,0,0
10009003,8/24/2018,63,9,1,7,0,2,12,1,6,3,2,6,0,0,0,0,0,0
10009005,10/29/2018,28,30,0,9,2,0,3,2,8,2,3,7,0,0,0,0,0,0
10009006,2/12/2018,20,396,148,526,164,68,41,1,9,11,5,1,0,0,0,0,0,0
10009009,4/27/2019,55,59,3,11,0,2,22,1,8,2,3,5,0,0,0,0,0,0
10009010,5/31/2018,84,5,23,11,24,6,51,2,8,3,2,9,0,0,0,0,0,0
10009012,10/8/2017,60,1432,44,227,35,0,35,3,12,11,7,4,0,0,0,0,0,0
10009017,4/1/2018,11,1157,34,151,14,0,14,2,11,4,10,8,0,1,0,0,0,0
10009018,6/27/2018,91,1.2,0,0.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10009019,10/16/2018,97,45,2,13,2,0,6,3,9,2,3,9,0,0,0,0,0,0
10009020,1/12/2019,77,450,63,188,51,68,59,2,11,7,10,3,0,0,0,0,0,0
10009023,5/15/2018,75,72,2,54,5,2,16,2,9,4,2,8,0,0,0,0,0,0
10009027,4/1/2019,87,18,4,11,3,5,22,2,7,3,3,3,0,0,0,0,0,0
10009028,6/10/2018,0,9,6,,12,3,11,2,8,2,3,8,0,0,0,0,0,0
10009037,12/19/2017,44,422,53,244,147,18,119,2,10,5,4,2,0,0,0,0,0,0
10009042,12/25/2017,51,64,5,21,2,16,5,3,9,2,3,8,0,0,0,0,0,0
10009043,9/3/2017,66,23,33,46,108,40,135,5,9,3,6,7,0,0,0,0,0,0
10009045,5/21/2019,7,114,1,77,11,6,56,4,11,3,3,8,0,0,0,0,0,0
10009049,5/29/2019,79,36,12,26,2,6,53,2,8,4,2,6,0,0,0,0,0,0
10009051,3/27/2019,81,783,172,886,114,230,69,1,10,7,10,1,0,0,1,0,0,0
10009052,3/31/2019,34,382,21,95,5,0,113,3,12,4,7,4,1,0,0,0,0,0
10009056,4/30/2018,8,932,56,388,34,237,33,2,14,6,9,5,0,0,0,0,0,0
10009060,1/19/2019,93,11,6,10,5,4,6,2,7,3,3,4,0,0,0,0,0,0
10009063,2/27/2018,37,507,18,152,8,22,36,6,15,4,7,9,0,0,0,0,0,0
10009064,6/14/2019,42,946,48,321,58,44,15,1,9,13,4,1,0,0,1,1,1,1
10009067,12/10/2018,60,318,138,609,207,28,111,1,10,6,9,1,0,0,0,0,0,0
10009070,2/6/2019,75,70,2,22,4,4,4,1,7,3,4,1,0,0,0,0,0,0
10009071,12/23/2017,72,534,89,,92,198,183,7,11,4,12,8,0,0,0,0,0,0
10009072,10/11/2017,21,210,87,838,41,123,32,1,11,7,12,2,0,0,0,0,0,0
10009074,10/8/2018,42,50,75,132,102,24,160,1,12,3,6,8,0,0,0,0,0,0
10009076,6/4/2019,4,1000,38,381,46,30,123,3,14,9,4,6,0,1,0,0,0,0
10009077,8/10/2018,19,29,0,8,0,0,9,1,7,3,2,5,1,0,0,0,0,0
10009078,7/1/2018,29,18,13,5,12,9,15,1,7,3,3,5,0,0,0,0,0,0
10009079,3/3/2019,17,30,1,15,0,0,4,1,7,2,3,7,0,0,0,0,0,0
10009081,4/21/2019,16,927,140,448,68,17,17,7,9,6,4,5,0,0,0,0,0,0
10009083,9/14/2017,22,62,5,62,2,2,17,3,9,2,4,8,0,0,0,0,0,0
10009084,6/29/2018,38,10,1,6,0,5,9,1,7,2,2,7,0,0,0,0,0,0
10009086,2/16/2019,72,3,1,4,2,3,5,1,7,2,2,8,0,0,0,0,0,0
10009088,7/21/2018,94,305,27,532,46,28,60,1,9,7,11,1,0,0,0,0,0,0
10009094,12/10/2018,17,28,4,27,2,6,5,3,9,2,3,8,0,0,0,0,0,0
10009095,9/14/2018,41,845,0,50,18,0,82,2,16,4,9,6,0,1,0,0,0,0
10009100,6/7/2019,97,881,26,77,10,53,21,2,12,5,4,4,0,0,0,1,0,0
10009101,11/11/2017,60,753,7,70,9,9,51,3,16,4,8,8,0,0,0,0,0,0
10009103,9/6/2017,6,71.4,9.7,32.1,11.7,16,14.6,0,2,1,1,14,0,0,0,0,0,0
10009105,8/22/2017,65,485,0,102,26,33,171,2,12,4,9,4,0,0,0,0,0,0
10009106,11/12/2018,12,207,12,227,41,5,68,7,15,3,5,9,0,0,0,0,0,0
10009108,9/21/2017,25,1155,12,214,15,29,15,4,13,10,13,6,0,0,1,0,0,0
10009109,3/5/2019,83,58,3,36,2,4,5,1,8,2,4,7,0,0,0,0,0,0
10009111,2/23/2019,8,36,4,16,3,0,22,2,8,3,2,7,1,0,0,0,0,0
10009116,4/5/2018,76,618,26,,16,16,16,3,13,4,10,5,0,1,0,0,0,0
10009117,5/24/2019,96,3,16,3,6,2,24,1,8,2,3,4,0,0,0,0,0,0
10009118,8/14/2017,2,1542,105,,26,26,0,1,16,6,8,8,0,0,0,0,0,0
10009119,5/13/2018,27,16,0,14,3,22,34,2,8,3,2,7,1,0,0,0,0,0
10009120,11/3/2017,90,222,38,138,10,88,57,1,12,5,6,6,0,0,0,0,0,0
10009121,1/24/2019,46,1076,71,788,86,42,0,1,11,11,13,2,0,0,1,0,1,0
10009122,8/21/2017,26,387,130,135,46,184,147,5,13,4,12,6,0,0,0,0,0,0
10009123,12/3/2018,27,14,2.6,34.6,1,101.7,24.8,0,1,0,1,0,0,0,0,0,0,0
10009125,11/5/2017,42,108,2,114,18,5,70,3,10,5,3,6,1,0,0,0,0,0
10009126,12/9/2018,4,248,3,108,24,12,20,2,11,3,7,6,0,0,0,0,0,0
10009127,1/6/2019,91,64,3,54,6,5,6,4,9,2,4,8,0,0,0,0,0,0
10009128,6/12/2018,60,281,4,158,32,32,5,3,12,4,7,6,0,0,0,0,0,0
10009129,5/23/2019,37,623,111,119,45,134,89,1,13,8,5,2,0,0,1,0,0,0
10009132,1/27/2019,75,341,128,235,68,34,34,2,12,6,10,3,0,0,0,0,0,0
10009133,7/13/2018,60,708,56,,34,118,84,1,12,7,10,3,0,0,0,1,0,0
10009134,3/25/2018,27,28,4,39,2,5,28,3,9,2,3,8,0,0,0,0,0,0
10009137,9/7/2017,43,120,2,18,2,2,38,4,9,4,2,9,0,0,0,0,0,0
10009139,12/12/2017,38,582,179,1048,42,172,42,1,9,8,8,1,0,0,1,1,0,0
10009140,9/20/2018,25,612,26,635,129,129,48,1,9,13,6,1,0,0,1,0,0,0
10009144,12/10/2017,25,417,8,344,26,10,107,1,10,7,4,2,0,0,0,0,0,0
10009148,12/18/2017,29,15,0,4,0,0,4,1,7,2,2,8,0,0,0,0,0,0
10009150,8/9/2018,6,586,23,171,65,65,46,2,12,8,9,5,0,0,0,0,0,0
10009153,11/12/2017,8,10,6,16,8,6,21,1,7,2,3,8,0,0,0,0,0,0
10009154,3/24/2019,20,15,0,19,2,0,15,2,7,3,2,6,0,0,0,0,0,0
10009155,12/17/2018,84,21,10,14,8,4,11,2,9,2,3,8,0,0,0,0,0,0
10009156,8/29/2018,30,1128,44,436,0,106,70,1,14,9,7,4,1,0,1,1,0,0
10009157,12/1/2018,21,280,5,22,0,0,18,2,11,4,4,6,0,0,0,0,0,0
10009158,4/25/2019,59,354,21,86,36,16,16,1,10,6,7,3,0,0,0,0,0,0
10009161,1/12/2018,20,1421,102,741,48,48,48,1,13,6,10,6,0,0,1,0,0,0
10009162,6/19/2019,39,312,13,64,8,4,4,3,12,3,6,6,0,0,0,0,0,0
10009163,4/6/2019,43,330,5,16,0,3,150,1,11,6,3,4,0,0,0,0,0,0
10009164,10/9/2018,60,12,0,5,0,0,9,2,7,2,3,3,0,0,0,0,0,0
10009168,2/28/2019,25,2,3,5,0,3,8,1,7,2,2,9,0,0,0,0,0,0
10009171,11/19/2018,53,178,24,93,47,8,4,2,10,4,6,5,0,0,0,0,0,0
10009176,4/1/2019,94,686,7,195,0,9,56,1,13,4,12,3,0,1,1,0,0,0
10009178,4/6/2019,83,844,43,677,35,88,70,1,8,4,8,1,0,0,0,0,0,0
10009181,11/27/2017,97,740,15,108,18,18,18,4,10,9,10,4,0,1,0,0,0,0
10009182,9/22/2018,32,24,0,16,5,4,8,2,8,2,3,5,0,0,0,0,0,0
10009183,11/4/2018,54,352,63,813,76,137,184,1,9,11,7,1,0,0,0,0,0,0
10009186,6/10/2019,20,3,7,3,4,5,17,2,8,3,2,4,0,0,0,0,0,0
10009188,8/1/2017,4,28,0,17,4,0,16,2,8,2,3,9,0,0,0,0,0,0
10009189,7/30/2018,17,9,20,8,4,18,27,1,9,2,3,8,0,0,0,0,0,0
10009191,5/27/2019,94,327,17,170,100,78,106,1,12,6,8,2,0,0,0,0,0,0
10009193,6/18/2019,47,502,26,180,16,39,134,3,13,5,9,3,0,0,0,1,0,0
10009197,10/16/2018,16,15,7,59,8,0,35,3,10,2,3,9,0,0,0,0,0,0
10009198,9/27/2018,95,18,4,15,0,0,23,1,7,3,2,7,1,0,0,0,0,0
10009203,4/15/2019,54,0,2,3,4,4,9,1,7,2,2,7,0,0,0,0,0,0
10009204,1/29/2019,20,207,3,127,15,0,22,5,12,3,5,8,0,0,0,0,0,0
10009205,2/17/2018,29,14,0,7,2,0,6,1,7,2,2,7,0,0,0,0,0,0
10009207,3/30/2018,31,755,76,727,111,92,111,1,9,6,6,1,0,0,0,0,0,0
10009210,9/8/2018,81,6,1,8,16,17,14,2,8,3,3,6,0,0,0,0,0,0
10009212,12/22/2017,88,0,4,14,6,14,27,1,8,3,2,5,0,0,0,0,0,0
10009213,9/5/2018,63,11,0,8,3,5,9,2,7,2,3,7,0,0,0,0,0,0
10009214,5/23/2018,96,851,138,552,166,30,146,1,12,4,8,3,0,0,0,0,0,0
10009216,8/15/2018,85,754,147,368,112,160,160,1,10,4,4,1,0,0,0,0,0,0
10009217,7/21/2018,0,6,2,8,12,6,18,2,8,2,3,8,0,0,0,0,0,0
10009218,10/27/2017,26,215,47,491,84,28,28,2,14,11,9,8,0,1,1,0,0,0
10009221,7/21/2018,93,368,9,128,29,41,17,3,12,4,8,6,0,0,0,0,0,0
10009223,5/9/2019,44,40,0,5,0,2,4,1,7,2,3,4,0,0,0,0,0,0
10009224,5/4/2019,98,624,140,358,90,26,39,2,12,11,11,5,0,0,0,0,0,0
10009227,3/12/2019,31,207,0,15,0,2,16,2,9,3,5,5,0,0,0,0,0,0
10009228,1/26/2019,75,350,101,823,106,46,30,1,11,13,13,2,0,0,0,0,0,0
10009230,7/23/2018,68,897,97,203,39,26,52,1,9,4,11,7,0,0,0,0,0,0
10009231,1/19/2018,41,6,11,15,11,6,28,1,8,3,2,9,1,0,0,0,0,0
10009232,6/2/2019,41,9.2,5.4,26.4,8.4,12.4,406,0,1,1,1,18,0,0,0,0,0,0
10009233,1/13/2018,65,1444,0,184,16,16,100,5,9,6,4,7,0,0,0,0,0,0
10009234,3/11/2018,45,15,3,9,8,0,21,2,8,2,3,7,0,0,0,0,0,0
10009236,4/17/2019,77,471,0,38,0,0,26,1,13,5,5,6,0,0,0,0,0,0
10009238,4/27/2019,88,612,7,229,28,28,18,2,15,4,10,5,0,0,0,0,0,0
10009240,10/26/2017,63,1414,29,243,35,17,88,2,15,4,11,8,0,0,0,0,0,0
10009242,7/24/2018,80,3,2,6,15,15,10,1,8,2,3,6,0,0,0,0,0,0
10009243,12/12/2017,41,3,8,2,4,9,18,1,7,2,3,8,0,0,0,0,0,0
10009246,11/17/2018,57,465,9,75,11,17,106,7,14,7,3,8,0,0,0,0,0,0
10009248,3/30/2019,81,3,1,8,5,0,4,1,7,2,2,6,0,0,0,0,0,0
10009251,2/20/2018,40,11,0,6,0,0,9,1,7,2,2,8,0,0,0,0,0,0
10009253,6/2/2018,11,1224,61,965,48,24,171,1,11,9,9,3,0,0,1,1,0,0
10009255,5/29/2018,94,27,9,27,10,2,45,4,9,4,2,7,0,0,0,0,0,0
10009256,1/20/2019,62,412,133,241,69,24,80,2,12,6,4,2,0,0,0,0,0,0
10009258,12/12/2017,61,192,108,535,227,39,43,1,12,7,11,3,1,0,1,1,1,0
10009259,3/26/2019,7,16,0,2,0,0,0,1,6,2,3,5,0,0,0,0,0,0
10009260,3/24/2019,56,10,0,16,2,4,9,1,7,2,3,5,0,0,0,0,0,0
10009261,12/12/2018,34,58,0,3,0,0,6,2,8,2,3,7,0,0,0,0,0,0
10009264,3/9/2019,9,356,30,1066,237,237,47,0,9,9,10,1,0,0,1,0,0,1
10009265,10/7/2018,34,1180,100,348,180,140,220,1,10,10,13,7,0,0,0,0,0,0
10009268,9/23/2017,57,491,25,413,20,20,170,5,8,4,8,9,0,0,0,0,0,0
10009271,3/16/2018,60,6,0,9,3,3,3,1,6,2,3,5,0,0,0,0,0,0
10009274,9/5/2018,87,11,3,30,14,4,20,2,9,2,3,9,0,0,0,0,0,0
10009275,7/15/2018,62,1058,76,843,69,161,46,1,10,8,9,2,0,0,0,1,0,0
10009278,8/22/2017,81,819,46,420,28,28,111,3,13,8,4,5,0,0,0,0,0,0
10009280,9/23/2017,1,1412,47,699,113,46,282,0,10,11,13,1,0,1,1,0,0,0
10009281,9/24/2018,61,472,24,747,39,192,48,0,11,7,7,1,1,0,0,1,0,0
10009282,11/27/2018,54,35,1,14,0,3,5,2,8,2,4,7,0,0,0,0,0,0
10009283,8/23/2017,12,678,42,603,59,100,119,1,11,8,4,3,0,0,0,0,0,0
10009286,10/10/2017,26,762,59,618,142,142,106,3,11,7,12,3,0,0,0,0,0,0
10009289,7/13/2018,2,514,7,244,0,69,86,3,8,3,7,9,0,0,0,0,0,0
10009291,11/28/2017,14,273,4,170,58,52,75,1,8,4,12,1,0,0,0,0,0,0
10009297,3/1/2019,80,3,6,6,8,2,3,1,7,2,3,6,0,0,0,0,0,0
10009298,5/12/2018,84,5,12,17,12,4,27,2,7,2,4,5,0,0,0,0,0,0
10009299,12/25/2017,22,746,38,232,23,80,38,2,16,9,7,6,0,0,0,1,0,0
10009300,11/14/2017,1,118,35,84,3,8,8,4,11,3,4,8,0,0,0,0,0,0
10009302,10/24/2017,49,17,0,3,0,0,2,1,7,2,2,6,0,0,0,0,0,0
10009303,12/18/2018,77,111,1,27,2,3,10,4,8,3,4,5,0,0,0,0,0,0
10009305,12/1/2018,46,26,3,9,4,2,24,1,8,3,2,7,0,0,0,0,0,0
10009306,3/17/2019,98,16,1,21,3,4,12,1,7,2,3,6,0,0,0,0,0,0
10009308,1/29/2018,6,1215,189,510,126,38,101,1,12,7,11,7,1,0,1,0,0,0
10009309,11/8/2018,3,27,1,13,0,2,3,1,7,2,3,7,0,0,0,0,0,0
10009310,4/15/2018,62,333,15,76,18,9,46,8,14,3,5,8,0,0,0,0,0,0
10009312,5/18/2018,69,132,58,111,0,44,11,5,11,4,5,6,0,0,0,0,0,0
10009314,3/3/2018,61,584,60,446,12,72,24,8,15,7,11,6,0,0,0,1,0,0
10009317,4/13/2019,7,225,12,86,4,26,51,1,10,4,6,2,0,0,0,0,0,1
10009318,3/30/2018,50,404,123,302,42,148,170,5,12,7,12,3,0,0,0,0,0,0
10009321,4/11/2018,93,98,4.2,49.6,5.1,6.8,18.5,0,1,1,1,0,0,0,0,0,0,0
10009323,11/26/2018,13,1228,93,717,45,66,45,1,11,8,7,2,0,0,0,0,0,0
10009324,8/13/2018,67,886,0,35,0,9,65,3,14,6,9,7,1,0,0,0,1,0
10009325,12/20/2018,56,354,23,169,28,113,35,3,11,6,9,4,0,0,0,0,0,0
10009328,11/14/2018,93,221,2,21,8,10,5,3,8,4,6,5,0,0,0,0,0,0
10009329,8/21/2017,35,1418,26,132,16,16,47,2,11,12,5,8,1,0,0,0,0,0
10009332,11/20/2017,22,9,0,15,28,2,22,2,9,2,3,9,0,0,0,0,0,0
10009333,1/24/2019,79,486,125,692,83,201,83,1,12,8,9,2,0,0,0,0,0,0
10009334,3/9/2019,94,33,0,18,2,3,3,1,9,2,3,8,0,0,0,0,0,0
10009337,2/20/2019,43,287,15,115,23,9,88,2,13,3,6,5,0,0,0,0,0,0
10009338,11/26/2018,69,660,28,667,,118,84,1,11,7,11,1,0,0,1,0,0,0
10009341,10/20/2018,48,15,12,95,5,2,4,2,9,3,3,6,0,0,0,0,0,1
10009342,10/14/2018,83,872,13,621,16,32,96,1,8,7,13,1,0,0,0,1,0,0
10009344,2/23/2018,72,1180,20,428,221,59,48,1,9,7,13,6,0,0,0,1,0,0
10009348,4/18/2018,4,420,60,571,159,173,202,1,10,11,5,1,0,0,0,0,0,0
10009349,9/22/2018,13,951,118,1003,119,71,71,1,10,9,9,2,0,1,1,0,0,0
10009350,6/15/2019,81,86,0,40,3,9,14,3,9,2,4,7,0,0,0,0,0,0
10009351,9/23/2017,10,832,0,111,30,10,231,4,11,3,6,9,0,0,0,0,0,0
10009353,3/21/2019,94,53,13,87,82,70,136,4,12,3,4,8,0,0,0,0,0,0
10009354,8/16/2017,9,912,0,73,0,0,160,7,14,10,6,8,1,0,0,0,0,0
10009356,3/27/2019,71,0,4,9,0,14,21,1,7,2,3,6,0,0,0,0,0,0
10009357,4/7/2018,25,304,164,558,40,15,167,1,9,7,11,1,0,0,0,0,0,0
10009359,4/26/2019,67,329,83,238,140,170,269,1,10,8,12,1,0,0,0,0,0,0
10009360,3/1/2019,42,8,0,5,0,0,0,1,6,2,3,4,0,0,0,0,0,0
10009363,10/11/2018,15,656,0,39,6,6,256,4,16,4,6,7,0,0,0,0,0,0
10009364,5/30/2018,53,48,0,15,5,2,9,3,8,3,3,7,0,0,0,0,0,0
10009367,2/4/2019,43,2,0,0.2,0,315,422.2,0,30,0,0,1,0,0,0,0,0,0
10009368,9/13/2017,26,118,0,117,45,12,128,5,11,3,5,6,0,0,0,0,0,0
10009369,10/22/2018,88,2,3,3,0,3,4,1,7,2,2,7,0,0,0,0,0,0
10009370,3/30/2019,4,52,17,90,39,46,8,4,10,3,5,4,0,0,0,0,0,0
10009371,10/13/2018,15,1329,0,168,15,0,30,1,10,5,12,7,0,1,0,0,0,0
10009373,4/25/2019,72,1265,56,216,17,101,34,1,13,6,10,4,0,1,1,0,0,0
10009376,1/28/2018,92,274,122,135,192,155,36,6,17,4,8,9,0,0,0,0,0,0
10009383,1/4/2019,54,36,9,14,2,14,36,3,8,2,4,4,0,0,0,0,0,0
10009384,10/9/2018,83,26,3,16,0,4,14,3,8,3,3,6,0,0,0,0,0,1
10009385,5/30/2018,57,11,5,27,22,71,90,2,9,3,3,9,0,0,0,0,0,0
10009386,8/18/2017,16,4,1,13,26,29,54,1,8,3,2,8,0,0,0,0,0,0
10009390,2/7/2019,21,833,12,442,117,15,15,1,10,6,10,1,0,0,0,0,0,0
10009396,2/14/2018,47,726,26,696,48,48,32,1,10,7,11,3,0,0,0,1,0,0
10009398,9/13/2017,33,446,159,214,53,128,170,4,10,5,6,3,0,0,0,0,0,0
10009399,8/8/2018,32,842,38,533,15,30,15,1,11,8,8,2,0,0,0,0,0,0
10009402,2/17/2018,57,904,43,249,,12,245,2,14,7,13,4,0,0,0,0,0,0
10009405,11/10/2017,16,191,1,20,2,2,14,5,9,3,5,7,0,0,0,0,0,0
10009407,6/29/2019,72,687,8,256,21,75,21,1,10,5,6,1,0,0,0,1,0,0
10009408,5/16/2018,32,5,7,8,5,5,16,3,7,4,2,5,0,0,0,0,0,0
10009409,3/1/2018,12,242,17,113,16,12,123,3,13,4,4,7,0,0,0,0,0,0
10009410,1/25/2018,49,21,2,21,0,4,27,2,8,2,3,8,0,0,0,0,0,0
10009411,9/23/2017,92,54,47,58,20,24,30,2,9,3,5,6,0,0,0,0,0,0
10009412,9/22/2017,50,6,8,25,3,3,10,1,7,2,3,8,0,0,0,0,0,0
10009425,10/13/2017,38,210,75,667,30,90,60,1,14,11,12,8,0,1,1,1,0,0
10009426,4/18/2018,97,1427,17,436,21,124,62,1,13,12,9,3,0,0,0,0,0,0
10009427,8/1/2017,82,234,0,739,0,36,74,0,13,12,11,3,0,1,1,1,0,0
10009428,6/17/2019,25,258,9,73,4,11,8,1,12,3,5,5,0,0,0,0,0,0
10009431,6/24/2019,13,28,6,37,5,5,6,1,8,3,3,3,0,0,0,0,0,0
10009435,2/21/2018,27,22,42,27,14,24,22,1,8,3,4,7,0,0,0,0,0,0
10009437,6/14/2018,14,41,0,6,0,0,8,2,7,2,3,8,0,0,0,0,0,0
10009439,11/10/2018,54,64,0,8,0,0,2,3,8,2,4,7,0,0,0,0,0,0
10009441,5/28/2019,45,9,0,9,2,0,2,1,7,2,2,7,0,0,0,0,0,0
10009442,2/11/2019,27,458,58,301,99,40,29,2,12,5,13,4,0,0,0,0,0,0
10009443,1/6/2019,22,125,1,11,2,3,11,1,9,2,4,5,0,0,0,0,0,0
10009450,5/29/2019,21,396,11,678,69,150,27,2,12,6,7,3,0,0,0,0,0,0
10009453,2/2/2019,33,36,6,15,10,10,29,4,9,3,3,7,0,0,0,0,0,0
10009454,10/5/2018,16,20,11,17,2,0,15,2,7,3,4,3,0,0,0,0,0,0
10009462,11/20/2018,43,1418,107,219,36,36,36,2,13,5,13,8,0,0,0,0,0,0
10009463,10/31/2018,31,254,2,49,6,0,28,7,13,3,3,9,0,0,0,0,0,0
10009464,4/8/2019,18,8,1,5,3,2,11,1,6,2,3,6,1,0,0,0,0,0
10009465,1/26/2019,33,5,1,22,10,14,16,1,9,2,3,6,0,0,0,0,0,0
10009470,2/16/2019,35,201,2,98,0,0,41,6,12,3,4,8,0,0,0,0,0,0
10009475,5/17/2018,15,25.8,7.6,32.1,9.2,12.9,4.6,0,1,0,1,0,0,0,0,0,0,0
10009478,2/19/2019,64,384,98,281,89,89,59,1,9,5,6,1,0,0,0,0,0,0
10009481,3/11/2018,19,561,46,102,32,32,32,7,14,5,8,7,0,0,0,0,0,0
10009482,10/9/2018,78,1077,161,474,172,194,33,0,10,9,6,1,1,0,1,1,0,0
10009483,6/12/2019,56,11,7,15,5,2,12,2,8,2,3,6,0,0,0,0,0,0
10009488,6/24/2018,67,177,20,884,32,192,32,1,10,9,9,1,0,0,0,0,0,1
10009492,6/11/2019,62,15,2,22,3,3,6,1,7,2,3,7,0,0,0,0,0,0
10009493,3/29/2018,44,630,147,123,202,177,76,1,12,9,9,2,0,0,0,1,0,0
10009495,6/30/2019,50,538,4,38,5,5,47,3,14,3,7,5,0,1,0,0,0,0
10009498,5/20/2019,45,57,7,27,4,12,16,1,8,2,4,4,0,0,0,0,0,0
10009499,4/2/2018,71,140,11,80,3,21,56,4,10,3,5,6,1,0,0,0,0,0
10009503,7/26/2018,81,214,2,41,0,3,16,6,11,4,3,8,0,0,0,0,0,0
10009504,10/6/2018,34,10,0,7,4,3,2,1,6,2,3,6,0,0,0,0,0,0
10009505,1/25/2019,92,170,2,97,3,18,60,5,10,4,5,6,0,0,0,0,0,0
10009506,5/30/2018,56,868,30,235,24,36,36,4,13,9,11,5,0,1,0,0,0,0
10009507,8/18/2017,90,1577,75,117,0,90,182,1,12,12,13,3,1,0,1,1,0,0
10009511,10/1/2017,73,1655,33,238,0,40,80,1,8,6,9,6,0,1,1,0,0,0
10009513,10/22/2018,64,191,2,57,5,3,29,3,10,3,5,5,0,0,0,0,0,0
10009514,11/4/2017,24,10,0,9,0,0,3,1,7,2,2,8,0,0,0,0,0,0
10009515,11/4/2017,85,875,165,547,179,119,20,1,10,5,8,2,0,0,0,0,0,0
10009517,9/1/2018,24,219,4,37,0,0,80,2,10,3,5,7,0,0,0,0,0,0
10009518,6/16/2019,7,406,8,86,,5,104,5,12,3,8,5,0,0,0,0,0,0
10009520,4/20/2019,38,8,2,5,3,3,0,1,7,2,3,4,0,0,0,0,0,0
10009521,11/22/2018,68,165,117,346,23,78,23,1,9,8,10,1,0,0,0,0,0,0
10009525,2/4/2019,36,22,0,7,0,0,3,1,7,2,3,7,0,0,0,0,0,0
10009528,10/16/2017,79,562,50,135,77,9,34,6,14,5,9,7,0,0,0,0,0,0
10009529,2/9/2018,0,30,4,14,10,3,27,2,8,2,3,7,0,0,0,0,0,0
10009530,1/1/2018,21,386,83,708,117,31,83,1,9,5,5,2,0,0,0,0,0,0
10009531,3/25/2018,54,471,150,178,41,124,56,3,13,7,5,3,0,0,0,0,0,0
10009536,12/9/2017,15,302,141,170,46,69,30,1,12,4,11,4,0,0,0,0,0,0
10009538,3/2/2019,87,56,0,30,10,10,4,1,8,2,4,3,0,0,0,0,0,0
10009539,12/21/2018,62,870,55,962,134,112,22,1,11,11,4,1,0,0,1,1,0,0
10009540,2/2/2018,64,1018,9,94,0,11,46,6,16,4,12,7,0,1,0,0,0,0
10009541,7/25/2018,96,51,0,21,0,0,2,1,8,2,3,6,0,0,0,0,0,0
10009542,12/28/2017,10,936,17,69,21,10,234,2,9,4,8,8,0,1,1,0,0,0
10009543,8/27/2018,63,36,12,28,5,0,4,3,9,3,3,7,0,0,0,0,0,0
10009544,2/19/2019,59,221,46,219,74,34,18,1,8,10,11,1,0,0,0,0,0,1
10009546,3/28/2019,78,6,6,10,3,10,11,4,9,2,4,7,0,0,0,0,0,0
10009547,6/9/2019,27,45,0,11,0,0,9,4,8,2,4,5,0,0,0,0,0,0
10009548,1/16/2019,24,196,1,18,2,2,44,3,10,4,3,6,1,0,0,0,0,0
